CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
660905594,01/01/2010,18:15:00,01/01/2010,18:20:00,46,01/01/2010,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,010,028","249,628",,,,,40.851816777,-73.906822108,"(40.851816777, -73.906822108)",PATROL BORO BRONX,,,UNKNOWN,E
826400090,01/01/2010,00:01:00,06/01/2010,00:01:00,9,08/30/2010,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,NA,,NA,"988,682","205,010",,,,,40.729388887,-73.9840106,"(40.729388887, -73.9840106)",PATROL BORO MAN SOUTH,,<18,ASIAN / PACIFIC ISLANDER,M
673476881,01/01/2010,19:00:00,01/01/2010,19:11:00,44,01/01/2010,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,007,141","241,554",,,,,40.829663962,-73.917285253,"(40.829663962, -73.917285253)",PATROL BORO BRONX,,,UNKNOWN,E
195890263,01/01/2010,20:30:00,01/01/2010,20:37:00,73,01/01/2010,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,010,619","179,147",,,,,40.658362781,-73.904962229,"(40.658362781, -73.904962229)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
947821724,01/01/2010,10:00:00,01/01/2010,13:15:00,120,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"960,345","172,218",,,,,40.639351172,-74.086135351,"(40.639351172, -74.086135351)",PATROL BORO STATEN ISLAND,,25-44,BLACK,F
533021729,01/01/2010,20:00:00,01/02/2010,06:15:00,75,01/02/2010,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,016,407","176,094",,,,,40.64996384,-73.884115684,"(40.64996384, -73.884115684)",PATROL BORO BKLYN NORTH,,45-64,BLACK,F
401735862,01/01/2010,15:20:00,01/01/2010,15:30:00,69,01/01/2010,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,015,640","171,408",18-24,BLACK,F,,40.637104539,-73.88690156,"(40.637104539, -73.88690156)",PATROL BORO BKLYN SOUTH,,45-64,BLACK,F
942763769,01/01/2010,10:00:00,04/19/2010,09:00:00,81,04/20/2010,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,005,218","190,528",18-24,BLACK,M,,40.689615497,-73.924393112,"(40.689615497, -73.924393112)",PATROL BORO BKLYN NORTH,,<18,BLACK,F
658395702,01/01/2010,03:50:00,,,6,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"983,944","208,570",,WHITE HISPANIC,M,,40.739161316,-74.001105672,"(40.739161316, -74.001105672)",PATROL BORO MAN SOUTH,,25-44,WHITE,F
736381466,01/01/2010,14:00:00,,,41,01/01/2010,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,014,604","238,800",25-44,BLACK,F,,40.822082527,-73.890330326,"(40.822082527, -73.890330326)",PATROL BORO BRONX,,25-44,BLACK,F
344476686,01/01/2010,12:00:00,01/01/2010,19:00:00,13,01/01/2010,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"986,549","207,760",,,,,40.736937773,-73.991705617,"(40.736937773, -73.991705617)",PATROL BORO MAN SOUTH,,45-64,WHITE,M
470045469,01/01/2010,02:00:00,01/01/2010,03:00:00,122,01/01/2010,104,RAPE,157,RAPE 1,COMPLETED,FELONY,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"954,943","148,360",,UNKNOWN,M,,40.573849649,-74.105496156,"(40.573849649, -74.105496156)",PATROL BORO STATEN ISLAND,,18-24,WHITE,F
609674259,01/01/2010,01:27:00,01/01/2010,01:45:00,45,01/01/2010,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,OTHER,97,NA,,NA,"1,031,195","256,988",,,,,40.871930554,-73.830258669,"(40.871930554, -73.830258669)",PATROL BORO BRONX,,,UNKNOWN,E
554567583,01/01/2010,08:45:00,,,24,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,WSUR (SITE C) 589 AMSTERDAM AVENUE,754,"991,495","226,842",,UNKNOWN,M,,40.789310287,-73.973837651,"(40.789310287, -73.973837651)",PATROL BORO MAN NORTH,,25-44,BLACK,F
207052596,01/01/2010,00:01:00,11/25/2010,21:00:00,104,12/02/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,QUEENS,,OTHER,N.Y. POLICE DEPT,0,NA,,NA,"1,020,782","195,415",,,,,40.702978608,-73.868244578,"(40.702978608, -73.868244578)",PATROL BORO QUEENS NORTH,,,UNKNOWN,E
877513522,01/01/2010,00:00:00,02/02/2010,00:00:00,10,09/23/2010,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,NA,,NA,"983,130","212,860",,,,,40.750936228,-74.004043765,"(40.750936228, -74.004043765)",PATROL BORO MAN SOUTH,,,UNKNOWN,D
920394890,01/01/2010,20:00:00,01/29/2010,09:00:00,45,01/30/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BRONX,,HIGHWAY/PARKWAY,N.Y. POLICE DEPT,0,NA,,NA,"1,032,047","242,037",,,,,40.830889993,-73.82728462,"(40.830889993, -73.82728462)",PATROL BORO BRONX,,,UNKNOWN,E
995438679,01/01/2010,18:25:00,01/01/2010,18:55:00,47,01/01/2010,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,897,"1,027,110","262,158",,,,,40.886141362,-73.84499602,"(40.886141362, -73.84499602)",PATROL BORO BRONX,,,UNKNOWN,E
356820130,01/01/2010,17:00:00,01/02/2010,07:30:00,67,01/02/2010,351,CRIMINAL MISCHIEF & RELATED OF,277,RECKLESS ENDANGERMENT OF PROPE,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,008,598","176,885",,,,,40.652159875,-73.912254484,"(40.652159875, -73.912254484)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,M
527581985,01/01/2010,00:00:00,03/03/2010,17:20:00,107,03/03/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,QUEENS,,OTHER,N.Y. POLICE DEPT,0,NA,,NA,"1,040,641","207,654",,UNKNOWN,U,,40.736467364,-73.796518484,"(40.736467364, -73.796518484)",PATROL BORO QUEENS SOUTH,,,UNKNOWN,E
895302349,01/01/2010,12:01:00,04/20/2010,08:20:00,109,04/20/2010,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,035,235","223,140",,WHITE HISPANIC,F,,40.779005207,-73.81590816,"(40.779005207, -73.81590816)",PATROL BORO QUEENS NORTH,,,WHITE HISPANIC,F
771579404,01/01/2010,02:00:00,01/01/2010,02:10:00,61,01/01/2010,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,NA,,NA,"995,224","153,900",25-44,WHITE,M,,40.589097507,-73.960489953,"(40.589097507, -73.960489953)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,F
885335687,01/01/2010,03:45:00,01/01/2010,05:00:00,40,01/01/2010,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,GROCERY/BODEGA,N.Y. POLICE DEPT,0,NA,,NA,"1,005,530","233,943",,,,,40.808777943,-73.923130702,"(40.808777943, -73.923130702)",PATROL BORO BRONX,,,UNKNOWN,E
734796610,01/01/2010,17:47:00,,,75,01/01/2010,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,020,740","186,502",,,,,40.678514674,-73.868444333,"(40.678514674, -73.868444333)",PATROL BORO BKLYN NORTH,,45-64,WHITE HISPANIC,F
548909244,01/01/2010,13:11:00,01/01/2010,13:15:00,14,01/01/2010,105,ROBBERY,398,"ROBBERY,PUBLIC PLACE INSIDE",COMPLETED,FELONY,MANHATTAN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,,NA,"988,018","214,637",,BLACK,M,1,40.755812912,-73.986400949,"(40.755812912, -73.986400949)",PATROL BORO MAN SOUTH,42 ST.-TIMES SQUARE,25-44,ASIAN / PACIFIC ISLANDER,F
570975937,01/01/2010,05:05:00,01/01/2010,05:05:00,115,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,024,489","213,419",,UNKNOWN,U,,40.752379061,-73.854767225,"(40.752379061, -73.854767225)",PATROL BORO QUEENS NORTH,,25-44,BLACK HISPANIC,M
774925800,01/01/2010,20:50:00,01/01/2010,21:20:00,81,01/02/2010,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,001,707","191,769",,,,,40.693029377,-73.937050177,"(40.693029377, -73.937050177)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
293625364,01/01/2010,00:01:00,01/31/2010,23:59:00,123,09/22/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,STATEN ISLAND,,TRANSIT FACILITY (OTHER),N.Y. POLICE DEPT,0,NA,,NA,"917,370","127,981",,,,,40.517709531,-74.240543585,"(40.517709531, -74.240543585)",PATROL BORO STATEN ISLAND,,,UNKNOWN,E
272785148,01/01/2010,00:00:00,01/01/2010,01:00:00,71,07/22/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,ABANDONED BUILDING,N.Y. POLICE DEPT,0,NA,,NA,"1,001,696","181,268",,,,,40.664206533,-73.937117027,"(40.664206533, -73.937117027)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
703538314,01/01/2010,01:00:00,,,43,01/01/2010,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,018,791","240,921",,WHITE HISPANIC,M,,40.827888685,-73.875191502,"(40.827888685, -73.875191502)",PATROL BORO BRONX,,45-64,BLACK HISPANIC,F
929197821,01/01/2010,06:00:00,01/01/2010,06:05:00,77,01/01/2010,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"997,735","185,303",,BLACK,F,,40.675288624,-73.951386447,"(40.675288624, -73.951386447)",PATROL BORO BKLYN NORTH,,25-44,BLACK,M
349075745,01/01/2010,00:01:00,11/22/2010,22:00:00,104,12/02/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,QUEENS,,BRIDGE,N.Y. POLICE DEPT,0,NA,,NA,"1,008,832","201,467",,,,,40.719631169,-73.911321498,"(40.719631169, -73.911321498)",PATROL BORO QUEENS NORTH,,,UNKNOWN,E
718587673,01/01/2010,21:30:00,01/02/2010,14:15:00,114,01/02/2010,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,009,769","220,726",,,,,40.77248962,-73.907868186,"(40.77248962, -73.907868186)",PATROL BORO QUEENS NORTH,,45-64,WHITE,M
571918056,01/01/2010,04:45:00,01/01/2010,04:54:00,73,01/01/2010,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,008,992","186,404",,,,,40.678286317,-73.910799629,"(40.678286317, -73.910799629)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
877654528,01/01/2010,17:00:00,,,60,01/02/2010,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"991,693","151,580",,,,,40.582733235,-73.973205744,"(40.582733235, -73.973205744)",PATROL BORO BKLYN SOUTH,,45-64,WHITE,M
719788510,01/01/2010,08:30:00,01/01/2010,08:40:00,70,01/01/2010,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"995,899","174,296",,,,,40.645079439,-73.958024454,"(40.645079439, -73.958024454)",PATROL BORO BKLYN SOUTH,,25-44,WHITE HISPANIC,M
819306397,01/01/2010,20:00:00,01/01/2010,20:30:00,83,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,007,032","193,358",,,,,40.697378708,-73.917842458,"(40.697378708, -73.917842458)",PATROL BORO BKLYN NORTH,,18-24,WHITE HISPANIC,F
271133915,01/01/2010,20:00:00,01/02/2010,11:00:00,61,01/02/2010,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,000,996","159,405",,,,,40.604198596,-73.939694439,"(40.604198596, -73.939694439)",PATROL BORO BKLYN SOUTH,,45-64,WHITE,F
991245350,01/01/2010,03:00:00,,,40,01/01/2010,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,MELROSE,807,"1,006,895","237,886",,,,,40.819596981,-73.918186548,"(40.819596981, -73.918186548)",PATROL BORO BRONX,,25-44,BLACK HISPANIC,F
357311194,01/01/2010,00:15:00,,,40,01/01/2010,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,ADAMS,765,"1,010,503","236,634",,,,,40.816150608,-73.905155987,"(40.816150608, -73.905155987)",PATROL BORO BRONX,,25-44,BLACK,F
305704902,01/01/2010,11:30:00,01/02/2010,17:00:00,83,01/02/2010,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,005,085","191,072",25-44,BLACK,M,,40.691108966,-73.924871013,"(40.691108966, -73.924871013)",PATROL BORO BKLYN NORTH,,25-44,BLACK,M
661824320,01/01/2010,12:00:00,04/06/2010,16:30:00,102,04/06/2010,112,THEFT-FRAUD,489,"THEFT,RELATED OFFENSES,UNCLASS",COMPLETED,FELONY,QUEENS,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,,NA,"1,026,379","188,392",,,,,40.683677247,-73.848102312,"(40.683677247, -73.848102312)",PATROL BORO QUEENS SOUTH,,25-44,WHITE HISPANIC,F
378362156,01/01/2010,14:30:00,,,61,01/01/2010,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"997,089","157,976",<18,ASIAN / PACIFIC ISLANDER,M,,40.600282802,-73.953767345,"(40.600282802, -73.953767345)",PATROL BORO BKLYN SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,F
863523253,01/01/2010,00:55:00,01/01/2010,01:04:00,90,01/01/2010,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"995,509","198,162",,,,,40.71058672,-73.959389944,"(40.71058672, -73.959389944)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
631441627,01/01/2010,19:20:00,01/01/2010,20:13:00,94,01/01/2010,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"997,008","204,027",,,,,40.726682702,-73.953971899,"(40.726682702, -73.953971899)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
213789926,01/01/2010,00:53:00,01/01/2010,01:00:00,70,01/01/2010,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"992,897","169,277",45-64,WHITE,M,,40.631306793,-73.968848543,"(40.631306793, -73.968848543)",PATROL BORO BKLYN SOUTH,,18-24,WHITE,M
268960225,01/01/2010,11:45:00,01/01/2010,12:01:00,75,01/01/2010,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,013,122","177,626",,,,,40.654180164,-73.89594743,"(40.654180164, -73.89594743)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
439492727,01/01/2010,22:44:00,01/01/2010,22:45:00,46,01/01/2010,126,MISCELLANEOUS PENAL LAW,204,"TRESPASS 1,CRIMINAL",COMPLETED,FELONY,BRONX,INSIDE,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,005,638","248,319",,,,,40.848235686,-73.922694741,"(40.848235686, -73.922694741)",PATROL BORO BRONX,,,UNKNOWN,E
858875712,01/01/2010,16:30:00,04/25/2010,14:00:00,75,04/28/2010,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,017,445","184,209",,BLACK HISPANIC,F,,40.672233879,-73.880335048,"(40.672233879, -73.880335048)",PATROL BORO BKLYN NORTH,,45-64,WHITE HISPANIC,F
283882794,01/01/2010,11:10:00,,,75,01/01/2010,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,013,563","182,631",,,,,40.667916328,-73.89433632,"(40.667916328, -73.89433632)",PATROL BORO BKLYN NORTH,,25-44,WHITE HISPANIC,F
234356554,01/01/2010,00:01:00,06/30/2010,23:59:00,72,09/27/2010,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"979,680","172,151",,,,,40.639198353,-74.016467914,"(40.639198353, -74.016467914)",PATROL BORO BKLYN SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,F
940363106,01/01/2010,21:00:00,01/03/2010,11:00:00,10,01/03/2010,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,MANHATTAN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"984,347","211,153",,,,,40.746251013,-73.999651379,"(40.746251013, -73.999651379)",PATROL BORO MAN SOUTH,,25-44,WHITE,M
685489694,01/01/2010,00:01:00,01/13/2010,23:59:00,120,01/14/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,STATEN ISLAND,,OTHER,N.Y. POLICE DEPT,0,NA,,NA,"943,707","164,105",,,,,40.617022187,-74.14603616,"(40.617022187, -74.14603616)",PATROL BORO STATEN ISLAND,,,UNKNOWN,E
542403608,01/01/2010,14:00:00,01/01/2010,17:00:00,30,01/03/2010,104,RAPE,157,RAPE 1,COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"999,794","241,252",,BLACK,M,,40.828851045,-73.943834191,"(40.828851045, -73.943834191)",PATROL BORO MAN NORTH,,45-64,WHITE HISPANIC,F
921165659,01/01/2010,11:35:00,01/01/2010,11:40:00,47,01/01/2010,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,025,621","268,476",,,,,40.903489346,-73.850342019,"(40.903489346, -73.850342019)",PATROL BORO BRONX,,,UNKNOWN,E
279147774,01/01/2010,14:00:00,01/01/2010,14:45:00,123,01/01/2010,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"934,291","144,407",,UNKNOWN,U,,40.56290713,-74.179806595,"(40.56290713, -74.179806595)",PATROL BORO STATEN ISLAND,,45-64,WHITE,F
562054405,01/01/2010,13:05:00,01/01/2010,13:11:00,46,01/01/2010,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,011,487","252,148",,,,,40.858729042,-73.901538048,"(40.858729042, -73.901538048)",PATROL BORO BRONX,,,UNKNOWN,E
136306541,01/01/2010,05:00:00,01/01/2010,05:30:00,9,01/01/2010,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"988,774","202,967",,WHITE,M,,40.723781301,-73.983680033,"(40.723781301, -73.983680033)",PATROL BORO MAN SOUTH,,,WHITE,M
983974273,01/01/2010,03:30:00,01/01/2010,03:50:00,41,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,015,503","235,565",,,,,40.813200231,-73.887097244,"(40.813200231, -73.887097244)",PATROL BORO BRONX,,<18,WHITE HISPANIC,M
572290356,01/01/2010,07:55:00,01/01/2010,07:55:00,75,01/01/2010,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,016,258","181,569",45-64,BLACK,M,,40.664992044,-73.884626656,"(40.664992044, -73.884626656)",PATROL BORO BKLYN NORTH,,45-64,BLACK,F
621313289,01/01/2010,19:30:00,01/01/2010,22:50:00,105,01/01/2010,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,057,032","184,248",,,,,40.672103984,-73.737625996,"(40.672103984, -73.737625996)",PATROL BORO QUEENS SOUTH,,45-64,BLACK,M
669489993,01/01/2010,04:45:00,01/01/2010,05:00:00,108,01/01/2010,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,006,360","209,012",25-44,WHITE HISPANIC,M,,40.740346867,-73.920214481,"(40.740346867, -73.920214481)",PATROL BORO QUEENS NORTH,,25-44,WHITE HISPANIC,F
